ORDERNUMBER,ORDERDATE,STATUS,DAYS_SINCE_LASTORDER,DEALSIZE,CUSTOMER_ID
10328,2019-11-12,Shipped,2499,Small,3298
10340,2019-11-24,Shipped,2488,Small,3299
10353,2019-12-04,Shipped,2479,Medium,3300
10361,2019-12-17,Shipped,2467,Small,3301
10375,2020-02-03,Shipped,2420,Medium,3302
10388,2020-03-03,Shipped,2392,Medium,3303
10398,2020-03-30,Shipped,2366,Small,3304
10401,2020-04-03,On Hold,2363,Small,3305
10416,2020-05-10,Shipped,2327,Small,3306
10104,2018-01-31,Shipped,3158,Medium,3307
10115,2018-04-04,Shipped,3096,Small,3308
10127,2018-06-03,Shipped,3037,Medium,3309
10141,2018-08-01,Shipped,2979,Medium,3310
10151,2018-09-21,Shipped,2929,Medium,3311
10165,2018-10-22,Shipped,2899,Medium,3312
10176,2018-11-06,Shipped,2885,Medium,3313
10184,2018-11-14,Shipped,2878,Medium,3314
10195,2018-11-25,Shipped,2868,Medium,3315
10207,2018-12-09,Shipped,2855,Small,3316
10220,2019-02-12,Shipped,2791,Medium,3317
10230,2019-03-15,Shipped,2761,Medium,3318
10246,2019-05-05,Shipped,2711,Small,3319
10259,2019-06-15,Shipped,2671,Medium,3320
10271,2019-07-20,Shipped,2637,Medium,3321
10282,2019-08-20,Shipped,2607,Medium,3322
10292,2019-09-08,Shipped,2589,Medium,3323
10305,2019-10-13,Shipped,2555,Medium,3324
10314,2019-10-22,Shipped,2547,Medium,3325
10325,2019-11-05,Shipped,2534,Medium,3326
10336,2019-11-20,Shipped,2520,Medium,3327
10350,2019-12-02,Shipped,2509,Small,3328
10359,2019-12-15,Shipped,2497,Medium,3329
10371,2020-01-23,Shipped,2459,Small,3330
10383,2020-02-22,Shipped,2430,Medium,3331
10395,2020-03-17,Shipped,2407,Medium,3332
10412,2020-05-03,Shipped,2361,Medium,3333
10425,2020-05-31,In Process,2334,Small,3334
10104,2018-01-31,Shipped,3186,Small,3335
10117,2018-04-16,Shipped,3112,Small,3336
10127,2018-06-03,Shipped,3065,Medium,3337
10142,2018-08-08,Shipped,3000,Small,3338
10153,2018-09-28,Shipped,2950,Small,3339
10165,2018-10-22,Shipped,2927,Small,3340
10176,2018-11-06,Shipped,2913,Small,3341
10185,2018-11-14,Shipped,2906,Small,3342
10196,2018-11-26,Shipped,2895,Small,3343
10208,2019-01-02,Shipped,2859,Small,3344
10220,2019-02-12,Shipped,2819,Small,3345
10230,2019-03-15,Shipped,2789,Small,3346
10247,2019-05-05,Shipped,2739,Medium,3347
10272,2019-07-20,Shipped,2664,Small,3348
10282,2019-08-20,Shipped,2634,Small,3349
10292,2019-09-08,Shipped,2616,Small,3350
10306,2019-10-14,Shipped,2581,Small,3351
10314,2019-10-22,Shipped,2574,Small,3352
10325,2019-11-05,Shipped,2561,Medium,3353
10337,2019-11-21,Shipped,2546,Small,3354
10350,2019-12-02,Shipped,2536,Medium,3355
10359,2019-12-15,Shipped,2524,Small,3356
10372,2020-01-26,Shipped,2483,Small,3357
10383,2020-02-22,Shipped,2457,Small,3358
10395,2020-03-17,Shipped,2434,Large,3359
10413,2020-05-05,Shipped,2386,Medium,3360
10108,2018-03-03,Shipped,3181,Small,3361
10121,2018-05-07,Shipped,3117,Medium,3362
10135,2018-07-02,Shipped,3062,Medium,3363
10145,2018-08-25,Shipped,3009,Medium,3364
10169,2018-11-04,Shipped,2939,Medium,3365
10180,2018-11-11,Shipped,2933,Small,3366
10190,2018-11-19,Shipped,2926,Small,3367
10211,2019-01-15,Shipped,2870,Medium,3368
10224,2019-02-21,Shipped,2834,Medium,3369
10237,2019-04-05,Shipped,2792,Small,3370
10252,2019-05-26,Shipped,2742,Medium,3371
10264,2019-06-30,Shipped,2708,Medium,3372
10276,2019-08-02,Shipped,2676,Small,3373
10285,2019-08-27,Shipped,2652,Medium,3374
10299,2019-09-30,Shipped,2619,Medium,3375
10309,2019-10-15,Shipped,2605,Small,3376
10319,2019-11-03,Shipped,2587,Medium,3377
10331,2019-11-17,Shipped,2574,Medium,3378
10341,2019-11-24,Shipped,2568,Medium,3379
10356,2019-12-09,Shipped,2554,Medium,3380
10365,2020-01-07,Shipped,2526,Medium,3381
10375,2020-02-03,Shipped,2500,Medium,3382
10390,2020-03-04,Shipped,2471,Medium,3383
10403,2020-04-08,Shipped,2437,Small,3384
10105,2018-02-11,Shipped,3225,Small,3385
10119,2018-04-28,Shipped,3150,Small,3386
10129,2018-06-12,Shipped,3106,Small,3387
10142,2018-08-08,Shipped,3050,Small,3388
10153,2018-09-28,Shipped,3000,Small,3389
10167,2018-10-23,Cancelled,2976,Medium,3390
10177,2018-11-07,Shipped,2962,Small,3391
10185,2018-11-14,Shipped,2956,Small,3392
10197,2018-11-26,Shipped,2945,Small,3393
10208,2019-01-02,Shipped,2909,Small,3394
10222,2019-02-19,Shipped,2862,Small,3395
10233,2019-03-29,Shipped,2825,Small,3396
10248,2019-05-07,Cancelled,2787,Small,3397
10261,2019-06-17,Shipped,2747,Small,3398
10273,2019-07-21,Shipped,2714,Small,3399
10283,2019-08-20,Shipped,2685,Medium,3400
10295,2019-09-10,Shipped,2665,Small,3401
10306,2019-10-14,Shipped,2632,Small,3402
10315,2019-10-29,Shipped,2618,Small,3403
10326,2019-11-09,Shipped,2608,Small,3404
10339,2019-11-23,Shipped,2595,Small,3405
10350,2019-12-02,Shipped,2587,Medium,3406
10373,2020-01-31,Shipped,2528,Medium,3407
10385,2020-02-28,Shipped,2501,Small,3408
10396,2020-03-23,Shipped,2478,Small,3409
10414,2020-05-06,On Hold,2435,Small,3410
10106,2018-02-17,Shipped,3245,Medium,3411
10120,2018-04-29,Shipped,3175,Medium,3412
10133,2018-06-27,Shipped,3117,Small,3413
10143,2018-08-10,Shipped,3074,Medium,3414
10156,2018-10-08,Shipped,3016,Medium,3415
10168,2018-10-28,Shipped,2997,Small,3416
10199,2018-12-01,Shipped,2964,Medium,3417
10210,2019-01-12,Shipped,2923,Small,3418
10223,2019-02-20,Shipped,2885,Small,3419
10235,2019-04-02,Shipped,2845,Small,3420
10250,2019-05-11,Shipped,2807,Small,3421
10262,2019-06-24,Cancelled,2764,Medium,3422
10275,2019-07-23,Shipped,2736,Small,3423
10284,2019-08-21,Shipped,2708,Small,3424
10296,2019-09-15,Shipped,2684,Medium,3425
10308,2019-10-15,Shipped,2655,Small,3426
10316,2019-11-01,Shipped,2639,Small,3427
10328,2019-11-12,Shipped,2629,Small,3428
10340,2019-11-24,Shipped,2618,Small,3429
10353,2019-12-04,Shipped,2609,Medium,3430
10361,2019-12-17,Shipped,2597,Small,3431
10375,2020-02-03,Shipped,2550,Medium,3432
10388,2020-03-03,Shipped,2522,Large,3433
10398,2020-03-30,Shipped,2496,Medium,3434
10401,2020-04-03,On Hold,2493,Small,3435
10416,2020-05-10,Shipped,2457,Small,3436
10105,2018-02-11,Shipped,3277,Small,3437
10117,2018-04-16,Shipped,3214,Medium,3438
10128,2018-06-06,Shipped,3164,Medium,3439
10142,2018-08-08,Shipped,3102,Medium,3440
10153,2018-09-28,Shipped,3052,Small,3441
10166,2018-10-21,Shipped,3030,Medium,3442
10177,2018-11-07,Shipped,3014,Small,3443
10185,2018-11-14,Shipped,3008,Small,3444
10196,2018-11-26,Shipped,2997,Medium,3445
10208,2019-01-02,Shipped,2961,Medium,3446
10221,2019-02-18,Shipped,2915,Small,3447
10232,2019-03-20,Shipped,2886,Small,3448
10248,2019-05-07,Cancelled,2839,Medium,3449
10273,2019-07-21,Shipped,2765,Small,3450
10282,2019-08-20,Shipped,2736,Medium,3451
10293,2019-09-09,Shipped,2717,Small,3452
10306,2019-10-14,Shipped,2683,Medium,3453
10314,2019-10-22,Shipped,2676,Small,3454
10327,2019-11-10,Resolved,2658,Medium,3455
10337,2019-11-21,Shipped,2648,Small,3456
10350,2019-12-02,Shipped,2638,Small,3457
10372,2020-01-26,Shipped,2584,Medium,3458
10397,2020-03-28,Shipped,2523,Small,3459
10414,2020-05-06,On Hold,2485,Medium,3460
10106,2018-02-17,Shipped,3295,Medium,3461
10119,2018-04-28,Shipped,3226,Small,3462
10131,2018-06-16,Shipped,3178,Small,3463
10143,2018-08-10,Shipped,3124,Small,3464
10155,2018-10-06,Shipped,3068,Small,3465
10167,2018-10-23,Cancelled,3052,Small,3466
10178,2018-11-08,Shipped,3037,Medium,3467
10186,2018-11-14,Shipped,3032,Small,3468
10197,2018-11-26,Shipped,3021,Small,3469
10222,2019-02-19,Shipped,2937,Small,3470
10249,2019-05-08,Shipped,2860,Medium,3471
10262,2019-06-24,Cancelled,2814,Medium,3472
10274,2019-07-21,Shipped,2788,Small,3473
10283,2019-08-20,Shipped,2759,Small,3474
10296,2019-09-15,Shipped,2734,Medium,3475
10307,2019-10-14,Shipped,2706,Medium,3476
10316,2019-11-01,Shipped,2689,Medium,3477
10328,2019-11-12,Shipped,2679,Medium,3478
10339,2019-11-23,Shipped,2669,Medium,3479
10352,2019-12-03,Shipped,2660,Small,3480
10361,2019-12-17,Shipped,2647,Small,3481
10373,2020-01-31,Shipped,2603,Small,3482
10386,2020-03-01,Resolved,2574,Small,3483
10398,2020-03-30,Shipped,2546,Medium,3484
10400,2020-04-01,Shipped,2545,Medium,3485
10415,2020-05-09,Disputed,2508,Medium,3486
10106,2018-02-17,Shipped,3321,Medium,3487
10120,2018-04-29,Shipped,3251,Small,3488
10131,2018-06-16,Shipped,3204,Medium,3489
10143,2018-08-10,Shipped,3150,Small,3490
10155,2018-10-06,Shipped,3094,Small,3491
10168,2018-10-28,Shipped,3073,Medium,3492
10178,2018-11-08,Shipped,3063,Small,3493
10198,2018-11-27,Shipped,3045,Medium,3494
10210,2019-01-12,Shipped,3000,Small,3495
10222,2019-02-19,Shipped,2963,Medium,3496
10235,2019-04-02,Shipped,2922,Medium,3497
10250,2019-05-11,Shipped,2884,Medium,3498
10262,2019-06-24,Cancelled,2841,Small,3499
10275,2019-07-23,Shipped,2813,Medium,3500
10284,2019-08-21,Shipped,2785,Medium,3501
10296,2019-09-15,Shipped,2761,Small,3502
10308,2019-10-15,Shipped,2732,Medium,3503
10316,2019-11-01,Shipped,2716,Small,3504
10328,2019-11-12,Shipped,2706,Medium,3505
10340,2019-11-24,Shipped,2695,Medium,3506
10352,2019-12-03,Shipped,2687,Medium,3507
10361,2019-12-17,Shipped,2674,Small,3508
10375,2020-02-03,Shipped,2627,Medium,3509
10386,2020-03-01,Resolved,2601,Medium,3510
10398,2020-03-30,Shipped,2573,Small,3511
10401,2020-04-03,On Hold,2570,Large,3512
10416,2020-05-10,Shipped,2534,Small,3513
10105,2018-02-11,Shipped,3354,Small,3514
10119,2018-04-28,Shipped,3279,Small,3515
10129,2018-06-12,Shipped,3235,Medium,3516
10143,2018-08-10,Shipped,3177,Small,3517
10154,2018-10-02,Shipped,3125,Small,3518
10167,2018-10-23,Cancelled,3105,Medium,3519
10177,2018-11-07,Shipped,3091,Small,3520
10185,2018-11-14,Shipped,3085,Small,3521
10197,2018-11-26,Shipped,3074,Medium,3522
10208,2019-01-02,Shipped,3038,Medium,3523
10222,2019-02-19,Shipped,2991,Small,3524
10233,2019-03-29,Shipped,2954,Small,3525
10248,2019-05-07,Cancelled,2916,Small,3526
10261,2019-06-17,Shipped,2876,Medium,3527
10273,2019-07-21,Shipped,2843,Small,3528
10283,2019-08-20,Shipped,2814,Medium,3529
10295,2019-09-10,Shipped,2794,Small,3530
10306,2019-10-14,Shipped,2761,Medium,3531
10316,2019-11-01,Shipped,2744,Medium,3532
10327,2019-11-10,Resolved,2736,Small,3533
10339,2019-11-23,Shipped,2724,Medium,3534
10350,2019-12-02,Shipped,2716,Small,3535
10373,2020-01-31,Shipped,2657,Small,3536
10386,2020-03-01,Resolved,2628,Medium,3537
10397,2020-03-28,Shipped,2602,Small,3538
10414,2020-05-06,On Hold,2564,Small,3539
10103,2018-01-29,Shipped,3393,Medium,3540
10114,2018-04-01,Shipped,3332,Medium,3541
10126,2018-05-28,Shipped,3276,Medium,3542
10140,2018-07-24,Shipped,3220,Medium,3543
10150,2018-09-19,Shipped,3164,Small,3544
10164,2018-10-21,Resolved,3133,Medium,3545
10175,2018-11-06,Shipped,3118,Medium,3546
10183,2018-11-13,Shipped,3112,Small,3547
10194,2018-11-25,Shipped,3101,Small,3548
10206,2018-12-05,Shipped,3092,Medium,3549
10217,2019-02-04,Shipped,3032,Small,3550
10229,2019-03-11,Shipped,2998,Medium,3551
10245,2019-05-04,Shipped,2945,Medium,3552
10258,2019-06-15,Shipped,2904,Medium,3553
10270,2019-07-19,Shipped,2871,Medium,3554
10281,2019-08-19,Shipped,2841,Small,3555
10291,2019-09-08,Shipped,2822,Medium,3556
10304,2019-10-11,Shipped,2790,Medium,3557
10313,2019-10-22,Shipped,2780,Small,3558
10324,2019-11-05,Shipped,2767,Medium,3559
10336,2019-11-20,Shipped,2753,Large,3560
10348,2019-11-01,Shipped,2773,Small,3561
10358,2019-12-10,Shipped,2735,Medium,3562
10371,2020-01-23,Shipped,2692,Medium,3563
10382,2020-02-17,Shipped,2668,Small,3564
10411,2020-05-01,Shipped,2595,Medium,3565
10424,2020-05-31,In Process,2566,Medium,3566
10106,2018-02-17,Shipped,3401,Medium,3567
10120,2018-04-29,Shipped,3331,Medium,3568
10133,2018-06-27,Shipped,3273,Small,3569
10145,2018-08-25,Shipped,3215,Small,3570
10168,2018-10-28,Shipped,3152,Medium,3571
10188,2018-11-18,Shipped,3132,Medium,3572
10210,2019-01-12,Shipped,3078,Small,3573
10223,2019-02-20,Shipped,3040,Medium,3574
10235,2019-04-02,Shipped,3000,Small,3575
10250,2019-05-11,Shipped,2962,Medium,3576
10263,2019-06-28,Shipped,2915,Medium,3577
10275,2019-07-23,Shipped,2891,Medium,3578
10285,2019-08-27,Shipped,2857,Medium,3579
10297,2019-09-16,Shipped,2838,Medium,3580
10308,2019-10-15,Shipped,2810,Medium,3581
10318,2019-11-02,Shipped,2793,Large,3582
10328,2019-11-12,Shipped,2784,Medium,3583
10340,2019-11-24,Shipped,2773,Medium,3584
10353,2019-12-04,Shipped,2764,Medium,3585
10361,2019-12-17,Shipped,2752,Medium,3586
10375,2020-02-03,Shipped,2705,Small,3587
10388,2020-03-03,Shipped,2677,Large,3588
10398,2020-03-30,Shipped,2651,Small,3589
10401,2020-04-03,On Hold,2648,Small,3590
10416,2020-05-10,Shipped,2612,Medium,3591
10106,2018-02-17,Shipped,3426,Medium,3592
10120,2018-04-29,Shipped,3356,Medium,3593
10143,2018-08-10,Shipped,3254,Small,3594
10155,2018-10-06,Shipped,3198,Medium,3595
10168,2018-10-28,Shipped,3177,Medium,3596
10199,2018-12-01,Shipped,3144,Medium,3597
10210,2019-01-12,Shipped,3103,Small,3598
10223,2019-02-20,Shipped,3065,Small,3599
10235,2019-04-02,Shipped,3025,Small,3600
10250,2019-05-11,Shipped,2987,Small,3601
10262,2019-06-24,Cancelled,2944,Small,3602
10275,2019-07-23,Shipped,2916,Medium,3603
10284,2019-08-21,Shipped,2888,Small,3604
10296,2019-09-15,Shipped,2864,Small,3605
10308,2019-10-15,Shipped,2835,Small,3606
10316,2019-11-01,Shipped,2819,Medium,3607
10328,2019-11-12,Shipped,2809,Small,3608
10341,2019-11-24,Shipped,2798,Medium,3609
10353,2019-12-04,Shipped,2789,Medium,3610
10361,2019-12-17,Shipped,2777,Medium,3611
10375,2020-02-03,Shipped,2730,Medium,3612
10386,2020-03-01,Resolved,2704,Medium,3613
10398,2020-03-30,Shipped,2676,Small,3614
10401,2020-04-03,On Hold,2673,Large,3615
10416,2020-05-10,Shipped,2637,Small,3616
10105,2018-02-11,Shipped,3457,Medium,3617
10118,2018-04-21,Shipped,3389,Medium,3618
10129,2018-06-12,Shipped,3338,Medium,3619
10142,2018-08-08,Shipped,3282,Small,3620
10153,2018-09-28,Shipped,3232,Medium,3621
10167,2018-10-23,Cancelled,3208,Small,3622
10177,2018-11-07,Shipped,3194,Medium,3623
10185,2018-11-14,Shipped,3188,Medium,3624
10197,2018-11-26,Shipped,3177,Small,3625
10208,2019-01-02,Shipped,3141,Medium,3626
10222,2019-02-19,Shipped,3094,Medium,3627
10232,2019-03-20,Shipped,3066,Medium,3628
10248,2019-05-07,Cancelled,3019,Medium,3629
10261,2019-06-17,Shipped,2979,Small,3630
10273,2019-07-21,Shipped,2946,Medium,3631
10283,2019-08-20,Shipped,2917,Small,3632
10295,2019-09-10,Shipped,2897,Medium,3633
10306,2019-10-14,Shipped,2864,Small,3634
10315,2019-10-29,Shipped,2850,Small,3635
10327,2019-11-10,Resolved,2839,Medium,3636
10337,2019-11-21,Shipped,2829,Small,3637
10350,2019-12-02,Shipped,2819,Small,3638
10373,2020-01-31,Shipped,2760,Medium,3639
10386,2020-03-01,Resolved,2731,Medium,3640
10397,2020-03-28,Shipped,2705,Medium,3641
10414,2020-05-06,On Hold,2667,Medium,3642
10105,2018-02-11,Shipped,3483,Small,3643
10117,2018-04-16,Shipped,3420,Medium,3644
10129,2018-06-12,Shipped,3364,Small,3645
10142,2018-08-08,Shipped,3308,Medium,3646
10153,2018-09-28,Shipped,3258,Small,3647
10167,2018-10-23,Cancelled,3234,Medium,3648
10177,2018-11-07,Shipped,3220,Small,3649
10185,2018-11-14,Shipped,3214,Small,3650
10197,2018-11-26,Shipped,3203,Medium,3651
10208,2019-01-02,Shipped,3167,Small,3652
10222,2019-02-19,Shipped,3120,Small,3653
10232,2019-03-20,Shipped,3092,Small,3654
10248,2019-05-07,Cancelled,3045,Medium,3655
10261,2019-06-17,Shipped,3005,Medium,3656
10273,2019-07-21,Shipped,2972,Small,3657
10283,2019-08-20,Shipped,2943,Medium,3658
10294,2019-09-10,Shipped,2923,Medium,3659
10306,2019-10-14,Shipped,2890,Medium,3660
10315,2019-10-29,Shipped,2876,Medium,3661
10327,2019-11-10,Resolved,2865,Medium,3662
10337,2019-11-21,Shipped,2855,Small,3663
10350,2019-12-02,Shipped,2845,Small,3664
10373,2020-01-31,Shipped,2786,Medium,3665
10386,2020-03-01,Resolved,2757,Small,3666
10397,2020-03-28,Shipped,2731,Medium,3667
10414,2020-05-06,On Hold,2693,Small,3668
10106,2018-02-17,Shipped,3503,Small,3669
10119,2018-04-28,Shipped,3434,Small,3670
10131,2018-06-16,Shipped,3386,Small,3671
10143,2018-08-10,Shipped,3332,Small,3672
10155,2018-10-06,Shipped,3276,Medium,3673
10168,2018-10-28,Shipped,3255,Medium,3674
10178,2018-11-08,Shipped,3245,Medium,3675
10198,2018-11-27,Shipped,3227,Small,3676
10210,2019-01-12,Shipped,3182,Small,3677
10222,2019-02-19,Shipped,3145,Medium,3678
10235,2019-04-02,Shipped,3104,Small,3679
10250,2019-05-11,Shipped,3066,Small,3680
10262,2019-06-24,Cancelled,3023,Small,3681
10275,2019-07-23,Shipped,2995,Small,3682
10284,2019-08-21,Shipped,2967,Small,3683
10296,2019-09-15,Shipped,2943,Medium,3684
10308,2019-10-15,Shipped,2914,Small,3685
10316,2019-11-01,Shipped,2898,Small,3686
10328,2019-11-12,Shipped,2888,Medium,3687
10339,2019-11-23,Shipped,2878,Small,3688
10352,2019-12-03,Shipped,2869,Small,3689
10361,2019-12-17,Shipped,2856,Medium,3690
10373,2020-01-31,Shipped,2812,Small,3691
10386,2020-03-01,Resolved,2783,Medium,3692
10398,2020-03-30,Shipped,2755,Medium,3693
10401,2020-04-03,On Hold,2752,Small,3694
10416,2020-05-10,Shipped,2716,Small,3695
10106,2018-02-17,Shipped,3530,Small,3696
10119,2018-04-28,Shipped,3461,Small,3697
10131,2018-06-16,Shipped,3413,Small,3698
10143,2018-08-10,Shipped,3359,Small,3699
10155,2018-10-06,Shipped,3303,Small,3700
10167,2018-10-23,Cancelled,3287,Small,3701
10178,2018-11-08,Shipped,3272,Small,3702
10186,2018-11-14,Shipped,3267,Small,3703
10197,2018-11-26,Shipped,3256,Small,3704
10222,2019-02-19,Shipped,3172,Small,3705
10249,2019-05-08,Shipped,3095,Small,3706
10262,2019-06-24,Cancelled,3049,Small,3707
10274,2019-07-21,Shipped,3023,Small,3708
10283,2019-08-20,Shipped,2994,Small,3709
10296,2019-09-15,Shipped,2969,Small,3710
10307,2019-10-14,Shipped,2941,Small,3711
10316,2019-11-01,Shipped,2924,Small,3712
10329,2019-11-15,Shipped,2911,Medium,3713
10339,2019-11-23,Shipped,2904,Small,3714
10352,2019-12-03,Shipped,2895,Small,3715
10361,2019-12-17,Shipped,2882,Small,3716
10373,2020-01-31,Shipped,2838,Small,3717
10386,2020-03-01,Resolved,2809,Medium,3718
10398,2020-03-30,Shipped,2781,Small,3719
10400,2020-04-01,Shipped,2780,Small,3720
10415,2020-05-09,Disputed,2743,Small,3721
10105,2018-02-11,Shipped,3562,Small,3722
10117,2018-04-16,Shipped,3499,Small,3723
10129,2018-06-12,Shipped,3443,Small,3724
10142,2018-08-08,Shipped,3387,Small,3725
10153,2018-09-28,Shipped,3337,Medium,3726
10167,2018-10-23,Cancelled,3313,Small,3727
10177,2018-11-07,Shipped,3299,Small,3728
10185,2018-11-14,Shipped,3293,Small,3729
10197,2018-11-26,Shipped,3282,Small,3730
10208,2019-01-02,Shipped,3246,Small,3731
10222,2019-02-19,Shipped,3199,Small,3732
10232,2019-03-20,Shipped,3171,Small,3733
10248,2019-05-07,Cancelled,3124,Small,3734
10261,2019-06-17,Shipped,3084,Small,3735
10273,2019-07-21,Shipped,3051,Small,3736
10283,2019-08-20,Shipped,3022,Small,3737
10293,2019-09-09,Shipped,3003,Small,3738
10306,2019-10-14,Shipped,2969,Small,3739
10315,2019-10-29,Shipped,2955,Small,3740
10327,2019-11-10,Resolved,2944,Medium,3741
10337,2019-11-21,Shipped,2934,Medium,3742
10350,2019-12-02,Shipped,2924,Small,3743
10373,2020-01-31,Shipped,2865,Medium,3744
10386,2020-03-01,Resolved,2836,Medium,3745
10397,2020-03-28,Shipped,2810,Small,3746
10414,2020-05-06,On Hold,2772,Medium,3747
